시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
대구광역시,남구,일반,남자,65-69세,64,37,5,5,15,11,1,7
대구광역시,남구,일반,남자,70-74세,116,66,4,15,25,18,4,16
대구광역시,남구,일반,남자,75-79세,164,105,13,17,45,28,2,21
대구광역시,남구,일반,남자,80-84세,145,86,5,16,34,27,4,26
대구광역시,남구,일반,남자,85세이상,121,81,4,14,33,24,6,16
대구광역시,남구,일반,여자,65세미만,59,30,8,5,16,1,0,17
대구광역시,남구,일반,여자,65-69세,104,37,3,11,14,8,1,21
대구광역시,남구,일반,여자,70-74세,228,96,12,15,34,31,4,54
대구광역시,남구,일반,여자,75-79세,423,216,21,32,89,62,12,87
대구광역시,남구,일반,여자,80-84세,483,314,27,59,126,89,13,62
대구광역시,남구,일반,여자,85세이상,507,370,27,82,172,78,11,42
대구광역시,남구,기초,남자,65세미만,49,26,5,3,13,5,0,13
대구광역시,남구,기초,남자,65-69세,29,14,1,2,7,3,1,11
대구광역시,남구,기초,남자,70-74세,38,19,3,2,9,5,0,13
대구광역시,남구,기초,남자,75-79세,23,15,0,2,6,7,0,3
대구광역시,남구,기초,남자,80-84세,34,19,1,3,6,8,1,6
대구광역시,남구,기초,남자,85세이상,15,10,0,0,6,4,0,2
대구광역시,남구,기초,여자,65세미만,41,25,3,6,9,7,0,11
대구광역시,남구,기초,여자,65-69세,51,18,3,3,8,3,1,19
대구광역시,남구,기초,여자,70-74세,102,34,5,9,11,8,1,36
대구광역시,남구,기초,여자,75-79세,155,60,2,10,22,22,4,56
대구광역시,남구,기초,여자,80-84세,138,79,3,13,37,21,5,31
대구광역시,남구,기초,여자,85세이상,128,79,8,18,30,21,2,21
대구광역시,남구,의료,남자,65세미만,1,1,1,0,0,0,0,0
대구광역시,남구,의료,남자,65-69세,1,1,1,0,0,0,0,0
대구광역시,남구,의료,남자,70-74세,4,3,0,1,1,1,0,1
대구광역시,남구,의료,남자,75-79세,1,0,0,0,0,0,0,1
대구광역시,남구,의료,남자,80-84세,6,4,0,0,1,3,0,1
대구광역시,남구,의료,남자,85세이상,6,3,0,0,2,1,0,3
대구광역시,남구,의료,여자,65세미만,0,0,0,0,0,0,0,0
대구광역시,남구,의료,여자,65-69세,3,1,0,1,0,0,0,1
대구광역시,남구,의료,여자,70-74세,2,0,0,0,0,0,0,2
대구광역시,남구,의료,여자,75-79세,10,4,2,0,1,1,0,3
대구광역시,남구,의료,여자,80-84세,14,10,0,0,6,4,0,1
대구광역시,남구,의료,여자,85세이상,16,14,0,0,9,4,1,0
대구광역시,남구,감경,남자,65세미만,16,14,1,2,6,5,0,0
대구광역시,남구,감경,남자,65-69세,12,9,0,2,4,3,0,2
대구광역시,남구,감경,남자,70-74세,10,9,0,1,4,4,0,0
대구광역시,남구,감경,남자,75-79세,17,16,1,5,4,6,0,0
대구광역시,남구,감경,남자,80-84세,15,14,1,5,5,3,0,1
대구광역시,남구,감경,남자,85세이상,21,18,0,4,14,0,0,2
대구광역시,남구,감경,여자,65세미만,7,7,3,1,2,1,0,0
대구광역시,남구,감경,여자,65-69세,13,12,0,4,7,1,0,1
대구광역시,남구,감경,여자,70-74세,31,22,2,1,10,8,1,4
대구광역시,남구,감경,여자,75-79세,61,48,3,8,22,14,1,6
대구광역시,남구,감경,여자,80-84세,91,80,11,18,30,19,2,5
대구광역시,남구,감경,여자,85세이상,99,95,7,24,45,16,3,2
대구광역시,북구,일반,남자,65세미만,135,73,15,14,32,11,1,27
대구광역시,북구,일반,남자,65-69세,126,63,14,7,23,17,2,33
대구광역시,북구,일반,남자,70-74세,208,108,16,24,36,28,4,33
대구광역시,북구,일반,남자,75-79세,261,149,12,25,56,46,10,47
대구광역시,북구,일반,남자,80-84세,247,155,6,20,45,69,15,45
대구광역시,북구,일반,남자,85세이상,156,93,3,13,31,38,8,27
대구광역시,북구,일반,여자,65세미만,107,44,11,10,8,13,2,20
대구광역시,북구,일반,여자,65-69세,210,75,7,4,34,25,5,59
대구광역시,북구,일반,여자,70-74세,449,203,22,32,73,65,11,113
대구광역시,북구,일반,여자,75-79세,817,456,29,70,152,161,44,158
대구광역시,북구,일반,여자,80-84세,828,507,18,74,168,184,63,144
대구광역시,북구,일반,여자,85세이상,728,542,32,81,198,191,40,70
대구광역시,북구,기초,남자,65세미만,82,36,5,8,11,11,1,26
대구광역시,북구,기초,남자,65-69세,76,27,3,5,10,8,1,31
대구광역시,북구,기초,남자,70-74세,54,21,2,2,7,7,3,21
대구광역시,북구,기초,남자,75-79세,56,31,2,4,14,10,1,17
대구광역시,북구,기초,남자,80-84세,38,22,2,6,8,6,0,7
대구광역시,북구,기초,남자,85세이상,20,13,0,3,5,4,1,4
대구광역시,북구,기초,여자,65세미만,52,27,2,5,11,8,1,13
대구광역시,북구,기초,여자,65-69세,91,25,1,6,8,10,0,33
대구광역시,북구,기초,여자,70-74세,140,47,7,8,16,12,4,51
대구광역시,북구,기초,여자,75-79세,219,87,1,17,26,35,8,83
대구광역시,북구,기초,여자,80-84세,201,107,5,7,41,48,6,45
대구광역시,북구,기초,여자,85세이상,198,139,8,23,49,52,7,34
대구광역시,북구,의료,남자,65세미만,1,0,0,0,0,0,0,1
대구광역시,북구,의료,남자,65-69세,2,1,1,0,0,0,0,0
대구광역시,북구,의료,남자,70-74세,6,5,1,2,2,0,0,0
대구광역시,북구,의료,남자,75-79세,2,2,0,0,0,2,0,0
대구광역시,북구,의료,남자,80-84세,12,6,0,1,4,1,0,3
대구광역시,북구,의료,남자,85세이상,9,6,0,1,1,4,0,2
대구광역시,북구,의료,여자,65세미만,1,1,1,0,0,0,0,0
대구광역시,북구,의료,여자,65-69세,2,2,0,0,1,0,1,0
대구광역시,북구,의료,여자,70-74세,3,1,0,0,1,0,0,1
대구광역시,북구,의료,여자,75-79세,18,10,0,0,4,6,0,6
대구광역시,북구,의료,여자,80-84세,29,17,1,3,5,7,1,3
대구광역시,북구,의료,여자,85세이상,11,7,0,0,3,2,2,3
대구광역시,북구,감경,남자,65세미만,41,27,4,4,14,5,0,3
대구광역시,북구,감경,남자,65-69세,21,16,3,1,7,5,0,3
대구광역시,북구,감경,남자,70-74세,29,22,0,5,13,4,0,5
대구광역시,북구,감경,남자,75-79세,34,31,1,7,15,7,1,1
대구광역시,북구,감경,남자,80-84세,27,21,3,5,7,6,0,3
대구광역시,북구,감경,남자,85세이상,24,23,1,3,12,7,0,1
대구광역시,북구,감경,여자,65세미만,20,15,5,5,2,3,0,4
대구광역시,북구,감경,여자,65-69세,22,16,1,8,4,3,0,4
대구광역시,북구,감경,여자,70-74세,54,39,7,10,15,7,0,7
대구광역시,북구,감경,여자,75-79세,121,108,11,21,40,31,5,5
대구광역시,북구,감경,여자,80-84세,160,133,11,22,43,49,8,9
대구광역시,북구,감경,여자,85세이상,142,134,9,33,45,42,5,2
대구광역시,수성구,일반,남자,65세미만,68,32,7,2,11,10,2,17
대구광역시,수성구,일반,남자,65-69세,114,52,3,7,23,16,3,23
대구광역시,수성구,일반,남자,70-74세,185,110,10,18,41,28,13,25
대구광역시,수성구,일반,남자,75-79세,232,134,11,22,40,41,20,37
대구광역시,수성구,일반,남자,80-84세,255,143,6,18,41,54,24,45
대구광역시,수성구,일반,남자,85세이상,225,139,5,15,44,56,19,44
대구광역시,수성구,일반,여자,65세미만,63,31,6,3,12,9,1,12
대구광역시,수성구,일반,여자,65-69세,140,46,3,7,16,14,6,29
대구광역시,수성구,일반,여자,70-74세,338,126,11,17,36,41,21,95
대구광역시,수성구,일반,여자,75-79세,664,301,21,33,85,117,45,182
대구광역시,수성구,일반,여자,80-84세,874,483,27,57,136,193,70,201
대구광역시,수성구,일반,여자,85세이상,818,554,39,90,188,178,59,113
대구광역시,수성구,기초,남자,65세미만,77,26,2,3,6,14,1,29
대구광역시,수성구,기초,남자,65-69세,52,15,0,4,3,7,1,28
대구광역시,수성구,기초,남자,70-74세,55,16,0,5,3,7,1,27
대구광역시,수성구,기초,남자,75-79세,49,23,1,2,6,10,4,15
대구광역시,수성구,기초,남자,80-84세,28,9,2,0,2,4,1,15
대구광역시,수성구,기초,남자,85세이상,20,11,1,0,3,5,2,5
대구광역시,수성구,기초,여자,65세미만,39,18,2,2,6,7,1,10
대구광역시,수성구,기초,여자,65-69세,92,26,2,2,5,14,3,34
대구광역시,수성구,기초,여자,70-74세,167,43,4,6,12,16,5,71
대구광역시,수성구,기초,여자,75-79세,213,86,7,7,22,41,9,74
대구광역시,수성구,기초,여자,80-84세,201,77,7,14,16,33,7,70
대구광역시,수성구,기초,여자,85세이상,162,102,12,16,24,39,11,35
대구광역시,수성구,의료,남자,65세미만,0,0,0,0,0,0,0,0
대구광역시,수성구,의료,남자,65-69세,2,2,0,0,0,2,0,0
대구광역시,수성구,의료,남자,70-74세,1,0,0,0,0,0,0,1
대구광역시,수성구,의료,남자,75-79세,1,1,0,0,1,0,0,0
대구광역시,수성구,의료,남자,80-84세,7,3,0,0,1,2,0,1
대구광역시,수성구,의료,남자,85세이상,6,4,0,0,1,2,1,2
대구광역시,수성구,의료,여자,65세미만,0,0,0,0,0,0,0,0
대구광역시,수성구,의료,여자,65-69세,1,1,0,0,0,1,0,0
대구광역시,수성구,의료,여자,70-74세,4,1,0,0,1,0,0,2
대구광역시,수성구,의료,여자,75-79세,13,3,0,0,2,1,0,3
대구광역시,수성구,의료,여자,80-84세,28,13,1,2,4,5,1,10
대구광역시,수성구,의료,여자,85세이상,20,17,1,4,5,7,0,3
대구광역시,수성구,감경,남자,65세미만,19,13,1,0,7,5,0,5
대구광역시,수성구,감경,남자,65-69세,16,14,2,1,7,3,1,0
대구광역시,수성구,감경,남자,70-74세,16,13,2,3,3,3,2,2
대구광역시,수성구,감경,남자,75-79세,15,7,0,1,2,3,1,6
대구광역시,수성구,감경,남자,80-84세,21,18,1,5,4,5,3,0
대구광역시,수성구,감경,남자,85세이상,7,6,0,0,4,2,0,0
대구광역시,수성구,감경,여자,65세미만,8,6,0,2,1,2,1,0
대구광역시,수성구,감경,여자,65-69세,9,6,0,4,0,2,0,2
대구광역시,수성구,감경,여자,70-74세,28,22,5,4,6,4,3,5
대구광역시,수성구,감경,여자,75-79세,69,55,3,7,14,21,10,7
대구광역시,수성구,감경,여자,80-84세,93,78,4,10,33,29,2,7
대구광역시,수성구,감경,여자,85세이상,111,96,6,21,28,34,7,5
대구광역시,달서구,일반,남자,65세미만,157,78,14,10,33,15,6,41
대구광역시,달서구,일반,남자,65-69세,185,100,15,14,39,28,4,37
대구광역시,달서구,일반,남자,70-74세,242,152,15,22,61,44,10,32
대구광역시,달서구,일반,남자,75-79세,286,162,18,21,62,44,17,41
대구광역시,달서구,일반,남자,80-84세,290,177,17,14,63,64,19,36
대구광역시,달서구,일반,남자,85세이상,220,157,7,23,68,49,10,26
대구광역시,달서구,일반,여자,65세미만,110,73,11,10,34,17,1,17
대구광역시,달서구,일반,여자,65-69세,204,79,6,17,24,25,7,46
대구광역시,달서구,일반,여자,70-74세,436,199,13,28,63,76,19,90
대구광역시,달서구,일반,여자,75-79세,818,448,27,57,154,157,53,135
대구광역시,달서구,일반,여자,80-84세,908,589,29,60,232,204,64,119
대구광역시,달서구,일반,여자,85세이상,834,626,29,109,262,183,43,50
대구광역시,달서구,기초,남자,65세미만,127,57,6,9,25,15,2,37
대구광역시,달서구,기초,남자,65-69세,83,26,0,3,8,13,2,34
대구광역시,달서구,기초,남자,70-74세,86,28,1,1,9,15,2,23
대구광역시,달서구,기초,남자,75-79세,69,36,0,4,16,12,4,23
대구광역시,달서구,기초,남자,80-84세,48,25,0,2,13,9,1,9
대구광역시,달서구,기초,남자,85세이상,33,22,0,2,9,10,1,5
대구광역시,달서구,기초,여자,65세미만,66,32,4,6,9,12,1,17
대구광역시,달서구,기초,여자,65-69세,139,46,4,7,14,20,1,47
대구광역시,달서구,기초,여자,70-74세,205,85,5,2,35,39,4,62
대구광역시,달서구,기초,여자,75-79세,283,139,6,7,43,68,15,65
대구광역시,달서구,기초,여자,80-84세,278,175,8,13,56,84,14,51
대구광역시,달서구,기초,여자,85세이상,227,167,9,38,56,50,14,25
대구광역시,달서구,의료,남자,65세미만,3,2,2,0,0,0,0,0
대구광역시,달서구,의료,남자,65-69세,7,3,0,1,1,1,0,1
대구광역시,달서구,의료,남자,70-74세,2,1,0,0,0,1,0,0
대구광역시,달서구,의료,남자,75-79세,3,3,1,0,2,0,0,0
대구광역시,달서구,의료,남자,80-84세,12,9,1,1,2,4,1,1
대구광역시,달서구,의료,남자,85세이상,18,13,1,2,4,5,1,1
대구광역시,달서구,의료,여자,65세미만,2,1,0,0,0,1,0,1
대구광역시,달서구,의료,여자,65-69세,3,0,0,0,0,0,0,2
대구광역시,달서구,의료,여자,70-74세,8,2,0,0,1,1,0,1
대구광역시,달서구,의료,여자,75-79세,23,8,0,1,2,5,0,6
대구광역시,달서구,의료,여자,80-84세,41,21,0,2,10,6,3,7
대구광역시,달서구,의료,여자,85세이상,21,18,0,6,5,6,1,1
대구광역시,달서구,감경,남자,65세미만,37,28,5,5,14,4,0,3
대구광역시,달서구,감경,남자,65-69세,25,22,3,4,11,4,0,1
대구광역시,달서구,감경,남자,70-74세,28,27,3,8,11,5,0,1
대구광역시,달서구,감경,남자,75-79세,37,35,1,6,18,8,2,1
대구광역시,달서구,감경,남자,80-84세,23,21,1,1,10,9,0,0
대구광역시,달서구,감경,남자,85세이상,31,27,2,5,11,9,0,1
대구광역시,달서구,감경,여자,65세미만,18,17,3,2,5,6,1,0
대구광역시,달서구,감경,여자,65-69세,30,21,5,2,8,6,0,4
대구광역시,달서구,감경,여자,70-74세,65,49,6,6,25,12,0,9
대구광역시,달서구,감경,여자,75-79세,103,84,3,18,31,29,3,5
대구광역시,달서구,감경,여자,80-84세,163,149,9,23,62,50,5,8
대구광역시,달서구,감경,여자,85세이상,164,146,11,25,65,39,6,4
대구광역시,달성군,일반,남자,65세미만,43,21,3,3,7,8,0,10
대구광역시,달성군,일반,남자,65-69세,75,41,3,7,16,15,0,12
대구광역시,달성군,일반,남자,70-74세,101,54,6,6,16,23,3,19
대구광역시,달성군,일반,남자,75-79세,114,66,1,11,26,22,6,22
대구광역시,달성군,일반,남자,80-84세,141,88,9,22,33,17,7,21
대구광역시,달성군,일반,남자,85세이상,124,101,2,18,39,35,7,8
대구광역시,달성군,일반,여자,65세미만,45,28,4,6,12,5,1,11
대구광역시,달성군,일반,여자,65-69세,93,31,2,4,12,9,4,24
대구광역시,달성군,일반,여자,70-74세,191,83,2,12,38,28,3,49
대구광역시,달성군,일반,여자,75-79세,373,195,18,20,63,79,15,80
대구광역시,달성군,일반,여자,80-84세,456,291,25,46,99,102,19,64
대구광역시,달성군,일반,여자,85세이상,435,327,29,48,132,106,12,39
대구광역시,달성군,기초,남자,65세미만,43,18,1,3,8,6,0,11
대구광역시,달성군,기초,남자,65-69세,22,10,1,1,6,2,0,9
대구광역시,달성군,기초,남자,70-74세,22,13,2,3,4,3,1,6
대구광역시,달성군,기초,남자,75-79세,20,12,1,1,5,3,2,4
대구광역시,달성군,기초,남자,80-84세,19,16,2,1,8,3,2,2
대구광역시,달성군,기초,남자,85세이상,11,10,0,2,3,4,1,1
대구광역시,달성군,기초,여자,65세미만,25,15,4,2,4,4,1,3
대구광역시,달성군,기초,여자,65-69세,39,16,4,1,8,3,0,9
대구광역시,달성군,기초,여자,70-74세,63,30,7,3,8,12,0,21
대구광역시,달성군,기초,여자,75-79세,83,47,5,8,18,15,1,23
대구광역시,달성군,기초,여자,80-84세,98,63,14,14,21,9,5,21
대구광역시,달성군,기초,여자,85세이상,88,72,10,18,17,26,1,5
대구광역시,달성군,의료,남자,65세미만,0,0,0,0,0,0,0,0
대구광역시,달성군,의료,남자,65-69세,1,0,0,0,0,0,0,0
대구광역시,달성군,의료,남자,70-74세,0,0,0,0,0,0,0,0
대구광역시,달성군,의료,남자,75-79세,2,0,0,0,0,0,0,2
대구광역시,달성군,의료,남자,80-84세,9,8,1,2,1,4,0,1
대구광역시,달성군,의료,남자,85세이상,3,3,0,0,1,2,0,0
대구광역시,달성군,의료,여자,65세미만,0,0,0,0,0,0,0,0
대구광역시,달성군,의료,여자,65-69세,0,0,0,0,0,0,0,0
대구광역시,달성군,의료,여자,70-74세,2,0,0,0,0,0,0,0
대구광역시,달성군,의료,여자,75-79세,5,4,0,1,3,0,0,0
대구광역시,달성군,의료,여자,80-84세,16,9,4,1,1,3,0,4
대구광역시,달성군,의료,여자,85세이상,8,7,0,2,1,3,1,1
대구광역시,달성군,감경,남자,65세미만,9,8,1,1,5,1,0,0
대구광역시,달성군,감경,남자,65-69세,8,8,0,3,3,2,0,0
대구광역시,달성군,감경,남자,70-74세,13,12,2,3,5,2,0,1
대구광역시,달성군,감경,남자,75-79세,13,11,1,2,5,2,1,1
대구광역시,달성군,감경,남자,80-84세,17,17,0,2,7,8,0,0
대구광역시,달성군,감경,남자,85세이상,18,17,3,1,7,6,0,0
대구광역시,달성군,감경,여자,65세미만,7,5,0,2,2,1,0,0
대구광역시,달성군,감경,여자,65-69세,8,6,2,0,3,1,0,0
대구광역시,달성군,감경,여자,70-74세,22,18,5,5,0,7,1,2
대구광역시,달성군,감경,여자,75-79세,66,52,6,8,25,12,1,6
대구광역시,달성군,감경,여자,80-84세,67,63,5,11,26,19,2,2
대구광역시,달성군,감경,여자,85세이상,102,96,11,16,41,26,2,2
인천광역시,중구,일반,남자,65세미만,18,11,3,1,4,3,0,4
인천광역시,중구,일반,남자,65-69세,44,19,3,2,7,5,2,9
인천광역시,중구,일반,남자,70-74세,56,32,0,8,19,4,1,12
인천광역시,중구,일반,남자,75-79세,93,62,7,9,27,15,4,12
인천광역시,중구,일반,남자,80-84세,52,33,0,3,7,20,3,11
인천광역시,중구,일반,남자,85세이상,69,39,3,4,11,17,4,15
인천광역시,중구,일반,여자,65세미만,26,16,4,2,6,4,0,6
인천광역시,중구,일반,여자,65-69세,71,33,5,5,10,10,3,20
인천광역시,중구,일반,여자,70-74세,144,73,10,11,19,31,2,29
인천광역시,중구,일반,여자,75-79세,195,121,8,11,49,47,6,39
인천광역시,중구,일반,여자,80-84세,213,149,11,19,49,60,10,30
인천광역시,중구,일반,여자,85세이상,271,220,9,52,78,72,9,23
인천광역시,중구,기초,남자,65세미만,21,15,1,2,3,8,1,4
인천광역시,중구,기초,남자,65-69세,28,17,1,5,3,8,0,9
인천광역시,중구,기초,남자,70-74세,21,10,0,3,3,4,0,5
인천광역시,중구,기초,남자,75-79세,32,16,0,2,7,6,1,9
인천광역시,중구,기초,남자,80-84세,14,8,0,0,1,4,3,5
인천광역시,중구,기초,남자,85세이상,14,9,0,1,3,5,0,2
인천광역시,중구,기초,여자,65세미만,11,5,0,1,2,2,0,4
인천광역시,중구,기초,여자,65-69세,24,11,1,1,5,3,1,6
인천광역시,중구,기초,여자,70-74세,42,24,3,3,7,11,0,15
인천광역시,중구,기초,여자,75-79세,63,28,3,4,7,13,1,21
인천광역시,중구,기초,여자,80-84세,80,55,4,8,18,24,1,21
인천광역시,중구,기초,여자,85세이상,79,63,2,12,27,21,1,11
인천광역시,중구,의료,남자,65세미만,0,0,0,0,0,0,0,0
인천광역시,중구,의료,남자,65-69세,2,1,0,0,1,0,0,1
인천광역시,중구,의료,남자,70-74세,1,0,0,0,0,0,0,1
인천광역시,중구,의료,남자,75-79세,4,1,0,0,1,0,0,1
인천광역시,중구,의료,남자,80-84세,2,2,0,0,2,0,0,0
인천광역시,중구,의료,남자,85세이상,3,2,0,0,2,0,0,0
인천광역시,중구,의료,여자,65세미만,1,1,0,0,1,0,0,0
인천광역시,중구,의료,여자,65-69세,1,1,0,1,0,0,0,0
